name,canonical_smiles,formula,MW,MolLogP,TPSA,HBD,arom_N,rot_bonds,SA_score,max_sim_exp,min_sim_exp,dup_of_exp,max_sim_internal,crit_sim_exp_0.25_0.85,crit_logP_gt3,n_triazine_rings,n_pyridine_rings,model,design,run
Me2-CyMe4-BTBP,Cc1ccc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)nc1-c1nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)ccc1C,C34H42N8,562.8,7.16,103.1,0,8,3,3.55,0.649,0.017,False,0.6,True,True,2,2,claudescience,4,5
CyMe4-BTBPym,CC1(C)CCC(C)(C)c2nc(-c3ccnc(-c4nccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,C30H36N10,536.7,5.34,128.9,0,10,3,3.6,0.686,0.017,False,0.632,True,True,2,0,claudescience,4,5
Ad-BTBP,c1cc(-c2cccc(-c3nnc(C45CC6CC(CC(C6)C4)C5)c(C45CC6CC(CC(C6)C4)C5)n3)n2)nc(-c2nnc(C34CC5CC(CC(C5)C3)C4)c(C34CC5CC(CC(C5)C3)C4)n2)c1,C56H66N8,851.2,11.72,103.1,0,8,7,5.67,0.564,0.0,False,0.632,True,True,2,2,claudescience,4,5
gemini_d1_01,CC(C)Cc1nnc(-c2cccc(-c3nnc(CC(C)C)c(CC(C)C)n3)n2)nc1CC(C)C,C27H39N7,461.7,5.58,90.2,0,7,10,3.05,0.588,0.0,False,0.0,True,True,2,1,gemini,1,1
gemini_d1_02,c1cc(-c2cccc(-c3nnc(C4CCCC4)c(C4CCCC4)n3)n2)nc(-c2nnc(C3CCCC3)c(C3CCCC3)n2)c1,C36H42N8,586.8,8.48,103.1,0,8,7,3.04,0.467,0.0,False,0.357,True,True,2,2,gemini,1,1
gemini_d1_03,c1cc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)nc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)c1,C35H47N7,565.8,8.98,90.2,0,7,6,2.97,0.444,0.0,False,0.933,True,True,2,1,gemini,1,1
gemini_d1_04,CC1(C)CCC(C)(C)c2nc(-c3cncc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,C26H34N8,458.6,4.88,103.1,0,8,2,3.59,0.676,0.016,False,0.244,True,True,2,0,gemini,1,1
gemini_d1_05,CC(C)(C)c1cc(C(C)(C)C)n(-c2cccc(-n3nc(C(C)(C)C)cc3C(C)(C)C)n2)n1,C27H41N5,435.7,6.64,48.5,0,5,2,2.88,0.444,0.0,False,0.191,True,True,0,1,gemini,1,1
gemini_d1_06,CC1(C)CCC(C)(C)c2nc(-c3cc(C4CCCCC4)cc(-c4cc(C5CCCCC5)cc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,C44H58N8,699.0,10.64,103.1,0,8,5,3.72,0.634,0.014,False,0.548,True,True,2,2,gemini,1,1
gemini_d1_07,CC(C)Cc1nnc(-c2cc(CC(C)(C)C)cc(-c3nnc(CC(C)C)c(CC(C)C)n3)n2)nc1CC(C)C,C32H49N7,531.8,7.17,90.2,0,7,11,3.35,0.333,0.0,False,0.59,True,True,2,1,gemini,1,1
gemini_d1_08,CCCCC(CC)Cc1nnc(-c2cccc(-c3nnc(CC(CC)CCCC)c(CC(CC)CCCC)n3)n2)nc1CC(CC)CCCC,C43H71N7,686.1,11.82,90.2,0,7,26,4.47,0.571,0.0,False,0.615,True,True,2,1,gemini,1,1
gemini_d1_09,CC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)C)c(CC(C)C)n4)n3)n2)nc1CC(C)C,C32H42N8,538.7,6.64,103.1,0,8,11,3.07,0.618,0.0,False,0.966,True,True,2,2,gemini,1,1
gemini_d1_10,CCCCC(CC)Cc1cc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,C35H51N7,569.8,8.24,90.2,0,7,8,4.21,0.521,0.017,False,0.479,True,True,2,1,gemini,1,1
gemini_d1_r2_01,CC(C)Cc1nnc(-c2cccc(-c3nnc(CC(C)C)c(CC(C)C)n3)n2)nc1CC(C)C,C27H39N7,461.7,5.58,90.2,0,7,10,3.05,0.588,0.0,False,0.0,True,True,2,1,gemini,1,2
gemini_d1_r2_02,CCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCC)c(CCCCCC)n3)n2)nc1CCCCCC,C35H55N7,573.9,9.28,90.2,0,7,22,2.9,0.938,0.0,False,0.513,False,True,2,1,gemini,1,2
gemini_d1_r2_03,CCCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCCC)c(CCCCCCC)n3)n2)nc1CCCCCCC,C39H63N7,630.0,10.84,90.2,0,7,26,2.91,0.938,0.0,False,1.0,False,True,2,1,gemini,1,2
gemini_d1_r2_04,CCCCC(CC)Cc1nnc(-c2cccc(-c3nnc(CC(CC)CCCC)c(CC(CC)CCCC)n3)n2)nc1CC(CC)CCCC,C43H71N7,686.1,11.82,90.2,0,7,26,4.47,0.571,0.0,False,0.615,True,True,2,1,gemini,1,2
gemini_d1_r2_05,CC(C)(C)Cc1nnc(-c2cccc(-c3nnc(CC(C)(C)C)c(CC(C)(C)C)n3)n2)nc1CC(C)(C)C,C31H47N7,517.8,7.14,90.2,0,7,6,3.27,0.588,0.0,False,0.556,True,True,2,1,gemini,1,2
gemini_d1_r2_06,CCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCC)c(CCCC)n4)n3)n2)nc1CCCC,C32H42N8,538.7,7.22,103.1,0,8,15,2.96,0.906,0.0,False,0.848,False,True,2,2,gemini,1,2
gemini_d1_r2_07,CC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)C)c(CC(C)C)n4)n3)n2)nc1CC(C)C,C32H42N8,538.7,6.64,103.1,0,8,11,3.07,0.618,0.0,False,0.966,True,True,2,2,gemini,1,2
gemini_d1_r2_08,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.0,False,0.969,False,True,2,2,gemini,1,2
gemini_d1_r2_09,CCCCCc1nnc(-c2ccc3ccc4ccc(-c5nnc(CCCCC)c(CCCCC)n5)nc4c3n2)nc1CCCCC,C38H50N8,618.9,9.42,103.1,0,8,18,3.05,0.703,0.0,False,0.703,True,True,2,2,gemini,1,2
gemini_d1_r2_10,CCCCCCc1nnc(-c2ccc3ccc4ccc(-c5nnc(CCCCCC)c(CCCCCC)n5)nc4c3n2)nc1CCCCCC,C42H58N8,675.0,10.98,103.1,0,8,22,3.09,0.684,0.0,False,0.97,True,True,2,2,gemini,1,2
gemini_d1_r3_01,CC(C)Cc1nnc(-c2cccc(-c3nnc(CC(C)C)c(CC(C)C)n3)n2)nc1CC(C)C,C27H39N7,461.7,5.58,90.2,0,7,10,3.05,0.588,0.0,False,0.0,True,True,2,1,gemini,1,3
gemini_d1_r3_02,CCCCCc1nnc(-c2cc(CC(C)(C)C)cc(-c3nnc(CCCCC)c(CCCCC)n3)n2)nc1CCCCC,C36H57N7,587.9,9.31,90.2,0,7,19,3.2,0.595,0.0,False,0.306,True,True,2,1,gemini,1,3
gemini_d1_r3_03,CC(C)(C)c1cc(-c2nnc3c(n2)C2(C)CCC3C2(C)C)nc(-c2nnc3c(n2)C2(C)CCC3C2(C)C)c1,C31H39N7,509.7,6.43,90.2,0,7,2,5.62,0.689,0.0,False,0.246,True,True,2,1,gemini,1,3
gemini_d1_r3_04,CCc1nnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)cc(-c4nnc(CC)c(CC)n4)n3)n2)nc1CC,C32H42N8,538.7,6.69,103.1,0,8,7,3.17,0.556,0.0,False,0.435,True,True,2,2,gemini,1,3
gemini_d1_r3_05,CCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCC)c(CCCC)n4)n3)n2)nc1CCCC,C32H42N8,538.7,7.22,103.1,0,8,15,2.96,0.906,0.0,False,0.535,False,True,2,2,gemini,1,3
gemini_d1_r3_06,CCCCCCCCn1cc(-c2cccc(-c3cn(CCCCCCCC)nn3)n2)nn1,C25H39N7,437.6,6.32,74.3,0,7,16,2.65,0.6,0.0,False,0.409,True,True,0,1,gemini,1,3
gemini_d1_r3_07,CCCCC(CC)Cn1cc(-c2cc(CC(C)(C)C)cc(-c3cn(CC(CC)CCCC)nn3)n2)nn1,C30H49N7,507.8,7.62,74.3,0,7,15,3.92,0.431,0.0,False,0.411,True,True,0,1,gemini,1,3
gemini_d1_r3_08,CCCCCCn1cc(-c2cccc(-c3cccc(-c4cn(CCCCCC)nn4)n3)n2)nn1,C26H34N8,458.6,5.82,87.2,0,8,13,2.72,0.6,0.0,False,1.0,True,True,0,2,gemini,1,3
gemini_d1_r3_09,CCCCCC(CC)Cn1c(-c2cccc(-c3nc4ccccc4n3CC(CC)CCCC)n2)nc2ccccc21,C36H47N5,549.8,9.94,48.5,0,5,15,3.52,0.304,0.0,False,0.349,True,True,0,1,gemini,1,3
gemini_d1_r3_10,c1cc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)nc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)c1,C35H47N7,565.8,8.98,90.2,0,7,6,2.97,0.444,0.0,False,0.357,True,True,2,1,gemini,1,3
gemini_d1_r4_01,CC(C)Cc1nnc(-c2cccc(-c3nnc(CC(C)C)c(CC(C)C)n3)n2)nc1CC(C)C,C27H39N7,461.7,5.58,90.2,0,7,10,3.05,0.588,0.0,False,0.0,True,True,2,1,gemini,1,4
gemini_d1_r4_02,CCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCC)c(CCCCCC)n3)n2)nc1CCCCCC,C35H55N7,573.9,9.28,90.2,0,7,22,2.9,0.938,0.0,False,0.513,False,True,2,1,gemini,1,4
gemini_d1_r4_03,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.0,False,0.969,False,True,2,2,gemini,1,4
gemini_d1_r4_04,c1cc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)nc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)c1,C35H47N7,565.8,8.98,90.2,0,7,6,2.97,0.444,0.0,False,0.357,True,True,2,1,gemini,1,4
gemini_d1_r4_05,c1cc(-c2cccc(-c3nnc(C4CCCC4)c(C4CCCC4)n3)n2)nc(-c2nnc(C3CCCC3)c(C3CCCC3)n2)c1,C36H42N8,586.8,8.48,103.1,0,8,7,3.04,0.467,0.0,False,0.933,True,True,2,2,gemini,1,4
gemini_d1_r4_06,CCCCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCCCC)c(CCCCCCCC)n3)n2)nc1CCCCCCCC,C43H71N7,686.1,12.4,90.2,0,7,30,2.94,0.938,0.0,False,1.0,False,True,2,1,gemini,1,4
gemini_d1_r4_07,CCCCC(CC)c1nnc(-c2cccc(-c3nnc(C(CC)CCCC)c(C(CC)CCCC)n3)n2)nc1C(CC)CCCC,C39H63N7,630.0,11.52,90.2,0,7,22,4.43,0.513,0.0,False,0.477,True,True,2,1,gemini,1,4
gemini_d1_r4_08,CCCC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)CCC)c(CC(C)CCC)n4)n3)n2)nc1CC(C)CCC,C40H58N8,651.0,9.76,103.1,0,8,19,4.42,0.579,0.0,False,0.676,True,True,2,2,gemini,1,4
gemini_d1_r4_09,CC(C)(C)c1ccc(-c2nc(-c3ccc(C(C)(C)C)cn3)nc(-c3ccc(C(C)(C)C)cn3)n2)nc1,C30H36N6,480.7,6.95,77.3,0,6,3,2.52,0.295,0.0,False,0.186,True,True,1,3,gemini,1,4
gemini_d1_r4_10,CCCCCCc1ccc(-c2nc(-c3ccc(CCCCCC)cn3)nc(-c3ccc(CCCCCC)cn3)n2)nc1,C36H48N6,564.8,9.43,77.3,0,6,18,2.52,0.373,0.0,False,0.405,True,True,1,3,gemini,1,4
gemini_d1_r5_01,CC(C)Cc1nnc(-c2cccc(-c3nnc(CC(C)C)c(CC(C)C)n3)n2)nc1CC(C)C,C27H39N7,461.7,5.58,90.2,0,7,10,3.05,0.588,0.0,False,0.0,True,True,2,1,gemini,1,5
gemini_d1_r5_02,CCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCC)c(CCCCCC)n3)n2)nc1CCCCCC,C35H55N7,573.9,9.28,90.2,0,7,22,2.9,0.938,0.0,False,0.513,False,True,2,1,gemini,1,5
gemini_d1_r5_03,CCCCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCCCC)c(CCCCCCCC)n3)n2)nc1CCCCCCCC,C43H71N7,686.1,12.4,90.2,0,7,30,2.94,0.938,0.0,False,1.0,False,True,2,1,gemini,1,5
gemini_d1_r5_04,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.0,False,0.969,False,True,2,2,gemini,1,5
gemini_d1_r5_05,CCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCC)c(CCCCCCC)n4)n3)n2)nc1CCCCCCC,C44H66N8,707.1,11.9,103.1,0,8,27,3.03,0.969,0.0,False,1.0,False,True,2,2,gemini,1,5
gemini_d1_r5_06,CCCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCCC)c(CCCCCCC)n3)n2)nc1CCCCCCC,C39H63N7,630.0,10.84,90.2,0,7,26,2.91,0.938,0.0,False,1.0,False,True,2,1,gemini,1,5
gemini_d1_r5_07,CCCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCCC)c(CCCCCCCC)n4)n3)n2)nc1CCCCCCCC,C48H74N8,763.2,13.46,103.1,0,8,31,3.08,0.969,0.0,False,1.0,False,True,2,2,gemini,1,5
gemini_d1_r5_08,CC(C)CCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCC(C)C)c(CCC(C)C)n4)n3)n2)nc1CCC(C)C,C36H50N8,594.9,8.2,103.1,0,8,15,3.17,0.657,0.0,False,0.639,True,True,2,2,gemini,1,5
gemini_d1_r5_09,CC(C)CCc1nnc(-c2cccc(-c3nnc(CCC(C)C)c(CCC(C)C)n3)n2)nc1CCC(C)C,C31H47N7,517.8,7.14,90.2,0,7,14,3.13,0.676,0.0,False,0.968,True,True,2,1,gemini,1,5
gemini_d1_r5_10,CCCCCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCCCCC)c(CCCCCCCCC)n3)n2)nc1CCCCCCCCC,C47H79N7,742.2,13.96,90.2,0,7,34,2.98,0.938,0.0,False,1.0,False,True,2,1,gemini,1,5
gemini_d2_01,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(C(=O)N(CCCCCCCC)CCCCCCCC)n1,C39H71N3O2,614.0,11.41,53.5,0,1,30,2.46,0.722,0.0,False,0.0,True,True,0,1,gemini,2,1
gemini_d2_02,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n1,C39H71N3O2,614.0,10.83,53.5,0,1,26,4.04,0.579,0.0,False,0.585,True,True,0,1,gemini,2,1
gemini_d2_03,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCC)CCCCCC)nc3c2n1,C38H58N4O2,602.9,9.99,66.4,0,2,22,2.65,1.0,0.0,False,0.722,False,True,0,2,gemini,2,1
gemini_d2_04,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCCCCCC)CCCCCCCC)n2)n1,C44H74N4O2,691.1,12.47,66.4,0,2,31,2.67,0.667,0.0,False,0.853,True,True,0,2,gemini,2,1
gemini_d2_05,CCCCCCCCN(C)C(=O)c1cccc(C(=O)N(C)CCCCCCCC)n1,C25H43N3O2,417.6,5.95,53.5,0,1,16,2.35,0.537,0.0,False,0.743,True,True,0,1,gemini,2,1
gemini_d2_06,CCCCCCCCN(CCCCCCCC)C(=O)c1cnc(C(=O)N(CCCCCCCC)CCCCCCCC)cn1,C38H70N4O2,615.0,10.8,66.4,0,2,30,2.47,0.622,0.0,False,0.657,True,True,0,0,gemini,2,1
gemini_d2_07,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cnc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)cn1,C38H70N4O2,615.0,10.23,66.4,0,2,26,4.06,0.568,0.0,False,0.7,True,True,0,0,gemini,2,1
gemini_d2_08,CCCCCCCCN(CCCCCCCC)C(=O)COc1cccc(OCC(=O)N(CCCCCCCC)CCCCCCCC)n1,C41H75N3O4,674.1,10.94,72.0,0,1,34,2.73,0.553,0.0,False,0.548,True,True,0,1,gemini,2,1
gemini_d2_09,CCCCCCCCN(CCCCCCCC)C(=O)Cc1cccc(CC(=O)N(CCCCCCCC)CCCCCCCC)n1,C41H75N3O2,642.1,11.27,53.5,0,1,32,2.6,0.524,0.0,False,0.595,True,True,0,1,gemini,2,1
gemini_d2_10,CCCCCCCCN(CCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCC)CCCCCCCC)nc3c2n1,C42H66N4O2,659.0,11.55,66.4,0,2,26,2.69,1.0,0.0,False,1.0,False,True,0,2,gemini,2,1
gemini_d2_r2_01,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2nnc(CCCCC)c(CCCCC)n2)n1,C35H59N5O,565.9,9.56,71.9,0,4,24,2.87,0.617,0.0,False,0.0,True,True,1,1,gemini,2,2
gemini_d2_r2_02,CCCCCCCCn1ccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C33H56N4O,524.8,9.18,51.0,0,3,21,3.59,0.431,0.0,False,0.406,True,True,0,1,gemini,2,2
gemini_d2_r2_03,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C44H74N4O2,691.1,11.89,66.4,0,2,27,4.18,0.5,0.0,False,0.731,True,True,0,2,gemini,2,2
gemini_d2_r2_04,CCCCCc1nnc(-c2ccc3ccc4ccc(C(=O)N(CCCC)CCCC)nc4c3n2)nc1CCCCC,C34H46N6O,554.8,8.14,84.8,0,5,16,2.99,0.638,0.0,False,0.704,True,True,1,2,gemini,2,2
gemini_d2_r2_05,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2nnc(C(C)(C)C)c(C(C)(C)C)n2)n1,C33H55N5O,537.8,8.69,71.9,0,4,16,2.91,0.5,0.0,False,0.685,True,True,1,1,gemini,2,2
gemini_d2_r2_06,CCCCCCCCN(CCCCCCCC)C(=O)COc1cccc(OCC(=O)N(CCCCCCCC)CCCCCCCC)n1,C41H75N3O4,674.1,10.94,72.0,0,1,34,2.73,0.553,0.0,False,0.404,True,True,0,1,gemini,2,2
gemini_d2_r2_07,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2cc(C(C)(C)C)cc(C(C)(C)C)n2)n1,C35H57N3O,535.9,9.9,46.1,0,2,16,2.76,0.491,0.0,False,0.603,True,True,0,2,gemini,2,2
gemini_d2_r2_08,CCCCCCCCN(CCCCCCCC)C(=O)COCc1cccc(COCC(=O)N(CCCCCCCC)CCCCCCCC)n1,C43H79N3O4,702.1,11.21,72.0,0,1,36,2.84,0.605,0.0,False,0.636,True,True,0,1,gemini,2,2
gemini_d2_r2_09,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2cn(CCCCCC)nn2)n1,C30H51N5O,497.8,8.08,63.9,0,4,21,2.62,0.509,0.0,False,0.569,True,True,0,1,gemini,2,2
gemini_d2_r2_10,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1ccc2ccc3ccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)nc3c2n1,C40H56N6O,636.9,9.86,84.8,0,5,14,4.21,0.526,0.014,False,0.508,True,True,1,2,gemini,2,2
gemini_d2_r3_01,CCCCCCCCN(CCCCCCCC)C(=O)c1nc(C(=O)N(CCCCCCCC)CCCCCCCC)c2c(ccc3ccccc32)n1,C46H74N4O2,715.1,13.11,66.4,0,2,30,3.0,0.56,0.0,False,0.0,True,True,0,0,gemini,2,3
gemini_d2_r3_02,CCCCCCCCOc1cc(C(=O)N(CCCCCCCC)CCCCCCCC)nc(C(=O)N(CCCCCCCC)CCCCCCCC)c1,C47H87N3O3,742.2,14.15,62.7,0,1,38,2.78,0.592,0.0,False,0.393,True,True,0,1,gemini,2,3
gemini_d2_r3_03,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCCCC)CCCCCC)n2)n1,C36H58N4O2,578.9,9.35,66.4,0,2,23,2.58,0.667,0.0,False,0.545,True,True,0,2,gemini,2,3
gemini_d2_r3_04,CCCCCCCCN(CCCCCCCC)C(=O)COc1cccc(OCC(=O)N(CCCCCCCC)CCCCCCCC)n1,C41H75N3O4,674.1,10.94,72.0,0,1,34,2.73,0.553,0.0,False,0.511,True,True,0,1,gemini,2,3
gemini_d2_r3_05,CCCCCCCCOc1nc(OCC(=O)N(CCCCCCCC)CCCCCCCC)nc(OCC(=O)N(CCCCCCCC)CCCCCCCC)n1,C47H89N5O5,804.3,12.47,107.0,0,3,42,2.95,0.579,0.0,False,0.643,True,True,1,0,gemini,2,3
gemini_d2_r3_06,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2c(ccc3ccccc32)n1,C30H42N2O,446.7,8.55,33.2,0,1,15,2.27,0.767,0.0,False,0.615,True,True,0,1,gemini,2,3
gemini_d2_r3_07,CCCCCCCCN(CCCCCCCC)C(=O)COc1cc(-c2ccccn2)nc(-c2ccccn2)c1,C33H46N4O2,530.8,8.13,68.2,0,3,19,2.61,0.458,0.0,False,0.58,True,True,0,3,gemini,2,3
gemini_d2_r3_08,CCCCCCCCN(CCCC)C(=O)c1cccc(C(=O)N(CCCC)CCCCCCCC)n1,C31H55N3O2,501.8,8.29,53.5,0,1,22,2.42,0.703,0.0,False,0.829,True,True,0,1,gemini,2,3
gemini_d2_r3_09,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C44H74N4O2,691.1,11.89,66.4,0,2,27,4.18,0.5,0.0,False,0.614,True,True,0,2,gemini,2,3
gemini_d2_r3_10,CCCCCCCCN(CCCCCCCC)C(=O)c1cnc(C(=O)N(CCCCCCCC)CCCCCCCC)nc1,C38H70N4O2,615.0,10.8,66.4,0,2,30,2.59,0.553,0.0,False,0.512,True,True,0,0,gemini,2,3
gemini_d2_r4_01,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n1,C39H71N3O2,614.0,10.83,53.5,0,1,26,4.04,0.579,0.0,False,0.0,True,True,0,1,gemini,2,4
gemini_d2_r4_02,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)nc3c2n1,C46H74N4O2,715.1,12.53,66.4,0,2,26,4.24,0.634,0.0,False,0.756,True,True,0,2,gemini,2,4
gemini_d2_r4_03,CCCCCCCCN(CCCCCCCC)C(=O)CSCC(=O)N(CCCCCCCC)CCCCCCCC,C36H72N2O2S,597.1,10.82,40.6,0,0,32,2.31,0.667,0.0,False,0.229,True,True,0,0,gemini,2,4
gemini_d2_r4_04,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C44H74N4O2,691.1,11.89,66.4,0,2,27,4.18,0.5,0.0,False,0.872,True,True,0,2,gemini,2,4
gemini_d2_r4_05,CCCCCCCCN(C(=O)COCC(=O)N(CCCCCCCC)c1ccccn1)c1ccccn1,C30H46N4O3,510.7,6.58,75.6,0,2,20,2.7,0.476,0.0,False,0.319,True,True,0,2,gemini,2,4
gemini_d2_r4_06,CCCCCCCCOc1nnc(-c2cccc(-c3nnc(OCCCCCCCC)c(OCCCCCCCC)n3)n2)nc1OCCCCCCCC,C43H71N7O4,750.1,11.74,127.2,0,7,34,3.06,0.524,0.0,False,0.291,True,True,2,1,gemini,2,4
gemini_d2_r4_07,CCCCCCCCN(C)C(=O)C1=Nc2ccccc2-c2ccccc2N=C1C(=O)N(C)CCCCCCCC,C34H48N4O2,544.8,8.15,65.3,0,0,16,2.86,0.431,0.0,False,0.37,True,True,0,0,gemini,2,4
gemini_d2_r4_08,CCCCC(CC)COCc1cccc(-c2cccc(COCC(CC)CCCC)n2)n1,C28H44N2O2,440.7,7.61,44.2,0,2,17,3.41,0.386,0.0,False,0.46,True,True,0,2,gemini,2,4
gemini_d2_r4_09,CCCCC(CC)Cc1ccnc(-c2nc(-c3ccnc(CC(CC)CCCC)c3)nc(-c3cc(CC(CC)CCCC)ccn3)n2)c1,C42H60N6,649.0,11.33,77.3,0,6,21,4.1,0.278,0.0,False,0.339,True,True,1,3,gemini,2,4
gemini_d2_r4_10,CC(C)CN(CC(C)C)C(=O)c1ccc2ccc3ccc(C(=O)N(CC(C)C)CC(C)C)nc3c2n1,C30H42N4O2,490.7,6.29,66.4,0,2,10,2.68,0.595,0.0,False,0.61,True,True,0,2,gemini,2,4
gemini_d2_r5_01,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n1,C39H71N3O2,614.0,10.83,53.5,0,1,26,4.04,0.579,0.0,False,0.0,True,True,0,1,gemini,2,5
gemini_d2_r5_02,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,C46H74N4O2,715.1,13.11,66.4,0,2,30,2.75,1.0,0.0,True,0.426,False,True,0,2,gemini,2,5
gemini_d2_r5_03,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCCCCCC)CCCCCCCC)n2)n1,C44H74N4O2,691.1,12.47,66.4,0,2,31,2.67,0.667,0.0,False,0.667,True,True,0,2,gemini,2,5
gemini_d2_r5_04,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)nc3c2n1,C46H74N4O2,715.1,12.53,66.4,0,2,26,4.24,0.634,0.0,False,0.756,True,True,0,2,gemini,2,5
gemini_d2_r5_05,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C44H74N4O2,691.1,11.89,66.4,0,2,27,4.18,0.5,0.0,False,0.872,True,True,0,2,gemini,2,5
gemini_d2_r5_06,CCCCCCCCn1cc(-c2cccc(C(=O)N(CCCCCC)CCCCCC)n2)nn1,C28H47N5O,469.7,7.3,63.9,0,4,19,2.58,0.509,0.0,False,0.717,True,True,0,1,gemini,2,5
gemini_d2_r5_07,CCCCCCCCN(C)C(=O)c1ccc2ccc3ccc(C(=O)N(C)CCCCCCCC)nc3c2n1,C32H46N4O2,518.7,7.65,66.4,0,2,16,2.59,0.757,0.0,False,0.757,True,True,0,2,gemini,2,5
gemini_d2_r5_08,CCCCCCCCc1nc(-c2cccc(C(=O)N(CCCCCCCC)CCCCCCCC)n2)no1,C32H54N4O2,526.8,9.2,72.1,0,3,23,2.61,0.5,0.016,False,0.681,True,True,0,1,gemini,2,5
